,time,assets,sparsity,overall_while,cvg_w,cvg_e,w,e,cor,res
42,4.863573789596558,50,0.1,100,10,100,"[[-0.12627936 -0.33976177  0.132043   ...  0.23081572  0.00434323
   0.05714496]
 [-0.20610661 -0.28054231 -0.00638852 ...  0.12486444 -0.67961763
   0.22838849]
 [-0.17873445 -0.4826487  -0.4589653  ... -0.03599839 -0.07669615
   0.0199184 ]
 ...
 [ 0.00238249 -0.08431577  0.09264401 ... -1.41819327  0.74947433
  -0.12479988]
 [ 0.08214391  0.02497157  0.08772163 ...  0.0923541  -0.39161438
  -0.63982997]
 [-0.00944459 -0.26287024  0.01194562 ...  0.00306706  0.19085351
   0.11125245]]","[[ 3.34214976e-04 -3.33274179e-03 -9.81326419e-02 ... -8.02209524e-01
   5.68466874e-01 -3.01174312e-01]
 [ 2.65862128e-04  4.08575905e-02 -4.19855633e-02 ...  5.77148974e-01
   1.73544247e+00  8.03435733e-01]
 [ 2.68488732e-04  1.80258073e-03  1.84852804e-01 ... -2.54832379e-01
   1.44495924e-01  1.64483760e-02]
 ...
 [ 2.71132625e-04 -2.11840114e-02  3.74382971e-03 ...  1.15235804e+00
   6.99768006e-01 -1.86904306e+00]
 [ 2.93025157e-04 -3.45120580e-03 -8.33108680e-03 ...  3.33055640e-02
   1.71854695e-01  7.70030945e-02]
 [ 2.85632493e-04 -8.84974990e-03  1.40611223e-02 ...  1.75927412e-01
  -6.78818607e-01  1.56726379e-01]]","[0.33709683 0.65463269 0.93258749 0.95496445 0.95963444 0.98846519
 0.94968078 0.9911825  0.80821046 0.96810482 0.97528911 0.98028679
 0.96695678 0.98437059 0.93311677 0.97835722 0.98874812 0.84869047
 0.92786213 0.68261615 0.62574262 0.9640899  0.86727149 0.96575178
 0.92674151 0.8695515  0.97353711 0.93251206 0.93242306 0.90380325
 0.91628552 0.63986028 0.92186094 0.77184352 0.7909288  0.9002454
 0.78583543 0.90814707 0.89629074 0.93539997 0.89841427 0.60239398
 0.67324915 0.78842757 0.32407844 0.4701744  0.40150407 0.19826286
 0.02702874]","[0.33145159 0.17268366 0.03370625 0.02251778 0.02018278 0.0057674
 0.02515961 0.00440875 0.09589477 0.01594759 0.01235545 0.0098566
 0.01652161 0.00781471 0.03344162 0.01082139 0.00562594 0.07565476
 0.03606893 0.15869193 0.18712869 0.01795505 0.06636426 0.01712411
 0.03662924 0.06522425 0.01323145 0.03374397 0.03378847 0.04809837
 0.04185724 0.18006986 0.03906953 0.11407824 0.1045356  0.0498773
 0.10708228 0.04592647 0.05185463 0.03230001 0.05079286 0.19880301
 0.16337543 0.10578621 0.33796078 0.2649128  0.29924796 0.40086857
 0.48648563]"
43,4.921002626419067,50,0.1,100,10,10,"[[-0.12627936 -0.33976177  0.132043   ...  0.23081572  0.00434323
   0.05714496]
 [-0.20610661 -0.28054231 -0.00638852 ...  0.12486444 -0.67961763
   0.22838849]
 [-0.17873445 -0.4826487  -0.4589653  ... -0.03599839 -0.07669615
   0.0199184 ]
 ...
 [ 0.00238249 -0.08431577  0.09264401 ... -1.41819327  0.74947433
  -0.12479988]
 [ 0.08214391  0.02497157  0.08772163 ...  0.0923541  -0.39161438
  -0.63982997]
 [-0.00944459 -0.26287024  0.01194562 ...  0.00306706  0.19085351
   0.11125245]]","[[ 3.34214976e-04 -3.33274179e-03 -9.81326419e-02 ... -8.02209524e-01
   5.68466874e-01 -3.01174312e-01]
 [ 2.65862128e-04  4.08575905e-02 -4.19855633e-02 ...  5.77148974e-01
   1.73544247e+00  8.03435733e-01]
 [ 2.68488732e-04  1.80258073e-03  1.84852804e-01 ... -2.54832379e-01
   1.44495924e-01  1.64483760e-02]
 ...
 [ 2.71132625e-04 -2.11840114e-02  3.74382971e-03 ...  1.15235804e+00
   6.99768006e-01 -1.86904306e+00]
 [ 2.93025157e-04 -3.45120580e-03 -8.33108680e-03 ...  3.33055640e-02
   1.71854695e-01  7.70030945e-02]
 [ 2.85632493e-04 -8.84974990e-03  1.40611223e-02 ...  1.75927412e-01
  -6.78818607e-01  1.56726379e-01]]","[0.33709683 0.65463269 0.93258749 0.95496445 0.95963444 0.98846519
 0.94968078 0.9911825  0.80821046 0.96810482 0.97528911 0.98028679
 0.96695678 0.98437059 0.93311677 0.97835722 0.98874812 0.84869047
 0.92786213 0.68261615 0.62574262 0.9640899  0.86727149 0.96575178
 0.92674151 0.8695515  0.97353711 0.93251206 0.93242306 0.90380325
 0.91628552 0.63986028 0.92186094 0.77184352 0.7909288  0.9002454
 0.78583543 0.90814707 0.89629074 0.93539997 0.89841427 0.60239398
 0.67324915 0.78842757 0.32407844 0.4701744  0.40150407 0.19826286
 0.02702874]","[0.33145159 0.17268366 0.03370625 0.02251778 0.02018278 0.0057674
 0.02515961 0.00440875 0.09589477 0.01594759 0.01235545 0.0098566
 0.01652161 0.00781471 0.03344162 0.01082139 0.00562594 0.07565476
 0.03606893 0.15869193 0.18712869 0.01795505 0.06636426 0.01712411
 0.03662924 0.06522425 0.01323145 0.03374397 0.03378847 0.04809837
 0.04185724 0.18006986 0.03906953 0.11407824 0.1045356  0.0498773
 0.10708228 0.04592647 0.05185463 0.03230001 0.05079286 0.19880301
 0.16337543 0.10578621 0.33796078 0.2649128  0.29924796 0.40086857
 0.48648563]"
44,4.76753306388855,50,0.1,20,100,100,"[[-0.12628027 -0.3397576   0.13204384 ...  0.22863232  0.00261692
   0.0576431 ]
 [-0.20610915 -0.28054093 -0.00638814 ...  0.12392363 -0.68790989
   0.22755717]
 [-0.17873671 -0.48264691 -0.45896578 ... -0.03724773 -0.07399529
   0.01952489]
 ...
 [ 0.00238264 -0.08431604  0.09264534 ... -1.42016326  0.72764092
  -0.12315391]
 [ 0.08214513  0.02497166  0.08772193 ...  0.041992   -0.41097729
  -0.63684371]
 [-0.00944472 -0.26286741  0.01194523 ...  0.00184508  0.19143947
   0.11145314]]","[[ 3.34214976e-04 -3.33274179e-03 -9.81326419e-02 ... -8.02209524e-01
   5.68466874e-01 -3.01174312e-01]
 [ 2.65862128e-04  4.08575905e-02 -4.19855633e-02 ...  5.77148974e-01
   1.73544247e+00  8.03435733e-01]
 [ 2.68488732e-04  1.80258073e-03  1.84852804e-01 ... -2.54832379e-01
   1.44495924e-01  1.64483760e-02]
 ...
 [ 2.71132625e-04 -2.11840114e-02  3.74382971e-03 ...  1.15235804e+00
   6.99768006e-01 -1.86904306e+00]
 [ 2.93025157e-04 -3.45120580e-03 -8.33108680e-03 ...  3.33055640e-02
   1.71854695e-01  7.70030945e-02]
 [ 2.85632493e-04 -8.84974990e-03  1.40611223e-02 ...  1.75927412e-01
  -6.78818607e-01  1.56726379e-01]]","[0.33709676 0.65463931 0.93258804 0.95497004 0.95961869 0.98850464
 0.94996637 0.99116632 0.80788701 0.9682765  0.97529474 0.98023166
 0.96707769 0.98437987 0.93319562 0.97827315 0.98871292 0.84889367
 0.9278144  0.68151719 0.62571935 0.9640566  0.86767396 0.96520964
 0.926807   0.86368206 0.97346396 0.93231301 0.93359986 0.90379815
 0.9173263  0.63993548 0.92138275 0.77312774 0.79236756 0.90029757
 0.78569128 0.9060277  0.89549897 0.93466733 0.89957186 0.6016626
 0.66980786 0.78584041 0.3285275  0.45299705 0.40550474 0.19472625
 0.02708866]","[0.33145162 0.17268035 0.03370598 0.02251498 0.02019065 0.00574768
 0.02501681 0.00441684 0.09605649 0.01586175 0.01235263 0.00988417
 0.01646115 0.00781006 0.03340219 0.01086342 0.00564354 0.07555316
 0.0360928  0.15924141 0.18714032 0.0179717  0.06616302 0.01739518
 0.0365965  0.06815897 0.01326802 0.0338435  0.03320007 0.04810092
 0.04133685 0.18003226 0.03930862 0.11343613 0.10381622 0.04985121
 0.10715436 0.04698615 0.05225052 0.03266634 0.05021407 0.1991687
 0.16509607 0.10707979 0.33573625 0.27350147 0.29724763 0.40263688
 0.48645567]"
45,4.648001432418823,50,0.1,20,100,10,"[[-0.12628027 -0.3397576   0.13204384 ...  0.22863232  0.00261692
   0.0576431 ]
 [-0.20610915 -0.28054093 -0.00638814 ...  0.12392363 -0.68790989
   0.22755717]
 [-0.17873671 -0.48264691 -0.45896578 ... -0.03724773 -0.07399529
   0.01952489]
 ...
 [ 0.00238264 -0.08431604  0.09264534 ... -1.42016326  0.72764092
  -0.12315391]
 [ 0.08214513  0.02497166  0.08772193 ...  0.041992   -0.41097729
  -0.63684371]
 [-0.00944472 -0.26286741  0.01194523 ...  0.00184508  0.19143947
   0.11145314]]","[[ 3.34214976e-04 -3.33274179e-03 -9.81326419e-02 ... -8.02209524e-01
   5.68466874e-01 -3.01174312e-01]
 [ 2.65862128e-04  4.08575905e-02 -4.19855633e-02 ...  5.77148974e-01
   1.73544247e+00  8.03435733e-01]
 [ 2.68488732e-04  1.80258073e-03  1.84852804e-01 ... -2.54832379e-01
   1.44495924e-01  1.64483760e-02]
 ...
 [ 2.71132625e-04 -2.11840114e-02  3.74382971e-03 ...  1.15235804e+00
   6.99768006e-01 -1.86904306e+00]
 [ 2.93025157e-04 -3.45120580e-03 -8.33108680e-03 ...  3.33055640e-02
   1.71854695e-01  7.70030945e-02]
 [ 2.85632493e-04 -8.84974990e-03  1.40611223e-02 ...  1.75927412e-01
  -6.78818607e-01  1.56726379e-01]]","[0.33709676 0.65463931 0.93258804 0.95497004 0.95961869 0.98850464
 0.94996637 0.99116632 0.80788701 0.9682765  0.97529474 0.98023166
 0.96707769 0.98437987 0.93319562 0.97827315 0.98871292 0.84889367
 0.9278144  0.68151719 0.62571935 0.9640566  0.86767396 0.96520964
 0.926807   0.86368206 0.97346396 0.93231301 0.93359986 0.90379815
 0.9173263  0.63993548 0.92138275 0.77312774 0.79236756 0.90029757
 0.78569128 0.9060277  0.89549897 0.93466733 0.89957186 0.6016626
 0.66980786 0.78584041 0.3285275  0.45299705 0.40550474 0.19472625
 0.02708866]","[0.33145162 0.17268035 0.03370598 0.02251498 0.02019065 0.00574768
 0.02501681 0.00441684 0.09605649 0.01586175 0.01235263 0.00988417
 0.01646115 0.00781006 0.03340219 0.01086342 0.00564354 0.07555316
 0.0360928  0.15924141 0.18714032 0.0179717  0.06616302 0.01739518
 0.0365965  0.06815897 0.01326802 0.0338435  0.03320007 0.04810092
 0.04133685 0.18003226 0.03930862 0.11343613 0.10381622 0.04985121
 0.10715436 0.04698615 0.05225052 0.03266634 0.05021407 0.1991687
 0.16509607 0.10707979 0.33573625 0.27350147 0.29724763 0.40263688
 0.48645567]"
46,3.528001546859741,50,0.1,20,10,100,"[[-0.12627936 -0.33976177  0.13204456 ...  0.23098613  0.00462599
   0.05709635]
 [-0.20610661 -0.28054231 -0.00638821 ...  0.12340989 -0.68082775
   0.22847451]
 [-0.17873445 -0.4826487  -0.45896506 ... -0.03529859 -0.07617501
   0.02003827]
 ...
 [ 0.00238249 -0.08431577  0.09264437 ... -1.42190085  0.74923559
  -0.12424289]
 [ 0.08214391  0.02497157  0.08772143 ...  0.08532096 -0.39479897
  -0.63975804]
 [-0.00944459 -0.26287024  0.01194557 ...  0.0033986   0.1913862
   0.11116843]]","[[ 3.34214976e-04 -3.33274179e-03 -9.81326419e-02 ... -8.02209524e-01
   5.68466874e-01 -3.01174312e-01]
 [ 2.65862128e-04  4.08575905e-02 -4.19855633e-02 ...  5.77148974e-01
   1.73544247e+00  8.03435733e-01]
 [ 2.68488732e-04  1.80258073e-03  1.84852804e-01 ... -2.54832379e-01
   1.44495924e-01  1.64483760e-02]
 ...
 [ 2.71132625e-04 -2.11840114e-02  3.74382971e-03 ...  1.15235804e+00
   6.99768006e-01 -1.86904306e+00]
 [ 2.93025157e-04 -3.45120580e-03 -8.33108680e-03 ...  3.33055640e-02
   1.71854695e-01  7.70030945e-02]
 [ 2.85632493e-04 -8.84974990e-03  1.40611223e-02 ...  1.75927412e-01
  -6.78818607e-01  1.56726379e-01]]","[0.33709683 0.65463269 0.9325876  0.95496443 0.95963442 0.98846522
 0.94968075 0.99118251 0.80821015 0.96810542 0.97529023 0.98028688
 0.96695617 0.98437074 0.93311755 0.97835742 0.98874845 0.84868659
 0.92786669 0.68262228 0.62575455 0.96406254 0.86726956 0.96573346
 0.92678846 0.86960785 0.9735346  0.9324684  0.932434   0.90379277
 0.91635401 0.64037966 0.92163916 0.77117457 0.79098168 0.90033383
 0.78513604 0.90429937 0.89760318 0.93582977 0.89911595 0.60261672
 0.67191855 0.78788621 0.32351488 0.47248238 0.4020222  0.1982357
 0.0269181 ]","[0.33145159 0.17268366 0.0337062  0.02251778 0.02018279 0.00576739
 0.02515962 0.00440874 0.09589492 0.01594729 0.01235488 0.00985656
 0.01652191 0.00781463 0.03344123 0.01082129 0.00562578 0.0756567
 0.03606666 0.15868886 0.18712273 0.01796873 0.06636522 0.01713327
 0.03660577 0.06519607 0.0132327  0.0337658  0.033783   0.04810361
 0.041823   0.17981017 0.03918042 0.11441271 0.10450916 0.04983309
 0.10743198 0.04785032 0.05119841 0.03208512 0.05044202 0.19869164
 0.16404072 0.1060569  0.33824256 0.26375881 0.2989889  0.40088215
 0.48654095]"
47,3.595614433288574,50,0.1,20,10,10,"[[-0.12627936 -0.33976177  0.13204456 ...  0.23098613  0.00462599
   0.05709635]
 [-0.20610661 -0.28054231 -0.00638821 ...  0.12340989 -0.68082775
   0.22847451]
 [-0.17873445 -0.4826487  -0.45896506 ... -0.03529859 -0.07617501
   0.02003827]
 ...
 [ 0.00238249 -0.08431577  0.09264437 ... -1.42190085  0.74923559
  -0.12424289]
 [ 0.08214391  0.02497157  0.08772143 ...  0.08532096 -0.39479897
  -0.63975804]
 [-0.00944459 -0.26287024  0.01194557 ...  0.0033986   0.1913862
   0.11116843]]","[[ 3.34214976e-04 -3.33274179e-03 -9.81326419e-02 ... -8.02209524e-01
   5.68466874e-01 -3.01174312e-01]
 [ 2.65862128e-04  4.08575905e-02 -4.19855633e-02 ...  5.77148974e-01
   1.73544247e+00  8.03435733e-01]
 [ 2.68488732e-04  1.80258073e-03  1.84852804e-01 ... -2.54832379e-01
   1.44495924e-01  1.64483760e-02]
 ...
 [ 2.71132625e-04 -2.11840114e-02  3.74382971e-03 ...  1.15235804e+00
   6.99768006e-01 -1.86904306e+00]
 [ 2.93025157e-04 -3.45120580e-03 -8.33108680e-03 ...  3.33055640e-02
   1.71854695e-01  7.70030945e-02]
 [ 2.85632493e-04 -8.84974990e-03  1.40611223e-02 ...  1.75927412e-01
  -6.78818607e-01  1.56726379e-01]]","[0.33709683 0.65463269 0.9325876  0.95496443 0.95963442 0.98846522
 0.94968075 0.99118251 0.80821015 0.96810542 0.97529023 0.98028688
 0.96695617 0.98437074 0.93311755 0.97835742 0.98874845 0.84868659
 0.92786669 0.68262228 0.62575455 0.96406254 0.86726956 0.96573346
 0.92678846 0.86960785 0.9735346  0.9324684  0.932434   0.90379277
 0.91635401 0.64037966 0.92163916 0.77117457 0.79098168 0.90033383
 0.78513604 0.90429937 0.89760318 0.93582977 0.89911595 0.60261672
 0.67191855 0.78788621 0.32351488 0.47248238 0.4020222  0.1982357
 0.0269181 ]","[0.33145159 0.17268366 0.0337062  0.02251778 0.02018279 0.00576739
 0.02515962 0.00440874 0.09589492 0.01594729 0.01235488 0.00985656
 0.01652191 0.00781463 0.03344123 0.01082129 0.00562578 0.0756567
 0.03606666 0.15868886 0.18712273 0.01796873 0.06636522 0.01713327
 0.03660577 0.06519607 0.0132327  0.0337658  0.033783   0.04810361
 0.041823   0.17981017 0.03918042 0.11441271 0.10450916 0.04983309
 0.10743198 0.04785032 0.05119841 0.03208512 0.05044202 0.19869164
 0.16404072 0.1060569  0.33824256 0.26375881 0.2989889  0.40088215
 0.48654095]"
48,1.8028473854064941,50,0.5,500,100,100,"[[-0.08998845 -0.33845725  0.14316837 ...  0.19575564  0.01697463
   0.06473067]
 [-0.17528873 -0.25543449 -0.01484397 ...  0.17292369 -0.64295929
   0.25082154]
 [-0.14604151 -0.52472741 -0.46394942 ... -0.0427987  -0.07938306
   0.01705008]
 ...
 [ 0.04749376 -0.01480494  0.09915943 ... -1.54646562  0.61381036
  -0.1669287 ]
 [ 0.09640077  0.04777476  0.08831581 ... -0.11429637 -0.25358764
  -0.5977435 ]
 [ 0.03485605 -0.23659232  0.0657006  ... -0.0217127   0.18288562
   0.10726962]]","[[ 3.34214976e-04 -3.33274179e-03 -9.81326419e-02 ... -8.02209524e-01
   5.68466874e-01 -3.01174312e-01]
 [ 2.65862128e-04  4.08575905e-02 -4.19855633e-02 ...  5.77148974e-01
   1.73544247e+00  8.03435733e-01]
 [ 2.68488732e-04  1.80258073e-03  1.84852804e-01 ... -2.54832379e-01
   1.44495924e-01  1.64483760e-02]
 ...
 [ 2.71132625e-04 -2.11840114e-02  3.74382971e-03 ...  1.15235804e+00
   6.99768006e-01 -1.86904306e+00]
 [ 2.93025157e-04 -3.45120580e-03 -8.33108680e-03 ...  3.33055640e-02
   1.71854695e-01  7.70030945e-02]
 [ 2.85632493e-04 -8.84974990e-03  1.40611223e-02 ...  1.75927412e-01
  -6.78818607e-01  1.56726379e-01]]","[0.30230693 0.5741826  0.8744016  0.88184538 0.91010303 0.95372845
 0.91512047 0.9472729  0.71535154 0.9134167  0.91772594 0.93063996
 0.92674171 0.94946142 0.89754127 0.9392635  0.94905429 0.81905127
 0.90550752 0.64168433 0.60663945 0.82656084 0.81795857 0.9493534
 0.80335856 0.65607957 0.94188923 0.89236935 0.87685091 0.87215271
 0.87638015 0.5793263  0.89934383 0.87020652 0.76826052 0.86010427
 0.84645403 0.89967562 0.76599544 0.85900477 0.91052722 0.6001563
 0.66341865 0.77964881 0.33582174 0.46533789 0.41966514 0.21985468
 0.02832465]","[0.34884654 0.2129087  0.0627992  0.05907731 0.04494848 0.02313578
 0.04243977 0.02636355 0.14232423 0.04329165 0.04113703 0.03468002
 0.03662915 0.02526929 0.05122937 0.03036825 0.02547286 0.09047437
 0.04724624 0.17915784 0.19668028 0.08671958 0.09102072 0.0253233
 0.09832072 0.17196022 0.02905538 0.05381532 0.06157455 0.06392364
 0.06180993 0.21033685 0.05032809 0.06489674 0.11586974 0.06994786
 0.07677298 0.05016219 0.11700228 0.07049761 0.04473639 0.19992185
 0.16829067 0.1101756  0.33208913 0.26733106 0.29016743 0.39007266
 0.48583767]"
49,1.6240010261535645,50,0.5,500,100,10,"[[-0.08998845 -0.33845725  0.14316837 ...  0.19575564  0.01697463
   0.06473067]
 [-0.17528873 -0.25543449 -0.01484397 ...  0.17292369 -0.64295929
   0.25082154]
 [-0.14604151 -0.52472741 -0.46394942 ... -0.0427987  -0.07938306
   0.01705008]
 ...
 [ 0.04749376 -0.01480494  0.09915943 ... -1.54646562  0.61381036
  -0.1669287 ]
 [ 0.09640077  0.04777476  0.08831581 ... -0.11429637 -0.25358764
  -0.5977435 ]
 [ 0.03485605 -0.23659232  0.0657006  ... -0.0217127   0.18288562
   0.10726962]]","[[ 3.34214976e-04 -3.33274179e-03 -9.81326419e-02 ... -8.02209524e-01
   5.68466874e-01 -3.01174312e-01]
 [ 2.65862128e-04  4.08575905e-02 -4.19855633e-02 ...  5.77148974e-01
   1.73544247e+00  8.03435733e-01]
 [ 2.68488732e-04  1.80258073e-03  1.84852804e-01 ... -2.54832379e-01
   1.44495924e-01  1.64483760e-02]
 ...
 [ 2.71132625e-04 -2.11840114e-02  3.74382971e-03 ...  1.15235804e+00
   6.99768006e-01 -1.86904306e+00]
 [ 2.93025157e-04 -3.45120580e-03 -8.33108680e-03 ...  3.33055640e-02
   1.71854695e-01  7.70030945e-02]
 [ 2.85632493e-04 -8.84974990e-03  1.40611223e-02 ...  1.75927412e-01
  -6.78818607e-01  1.56726379e-01]]","[0.30230693 0.5741826  0.8744016  0.88184538 0.91010303 0.95372845
 0.91512047 0.9472729  0.71535154 0.9134167  0.91772594 0.93063996
 0.92674171 0.94946142 0.89754127 0.9392635  0.94905429 0.81905127
 0.90550752 0.64168433 0.60663945 0.82656084 0.81795857 0.9493534
 0.80335856 0.65607957 0.94188923 0.89236935 0.87685091 0.87215271
 0.87638015 0.5793263  0.89934383 0.87020652 0.76826052 0.86010427
 0.84645403 0.89967562 0.76599544 0.85900477 0.91052722 0.6001563
 0.66341865 0.77964881 0.33582174 0.46533789 0.41966514 0.21985468
 0.02832465]","[0.34884654 0.2129087  0.0627992  0.05907731 0.04494848 0.02313578
 0.04243977 0.02636355 0.14232423 0.04329165 0.04113703 0.03468002
 0.03662915 0.02526929 0.05122937 0.03036825 0.02547286 0.09047437
 0.04724624 0.17915784 0.19668028 0.08671958 0.09102072 0.0253233
 0.09832072 0.17196022 0.02905538 0.05381532 0.06157455 0.06392364
 0.06180993 0.21033685 0.05032809 0.06489674 0.11586974 0.06994786
 0.07677298 0.05016219 0.11700228 0.07049761 0.04473639 0.19992185
 0.16829067 0.1101756  0.33208913 0.26733106 0.29016743 0.39007266
 0.48583767]"
50,6.235350847244263,50,0.5,500,10,100,"[[-0.08998845 -0.33845725  0.14316837 ...  0.20793202  0.01002083
   0.06412821]
 [-0.17528873 -0.25543449 -0.01484397 ...  0.19925786 -0.6610361
   0.24819121]
 [-0.14604151 -0.52472741 -0.46394942 ... -0.05075845 -0.07533924
   0.01717778]
 ...
 [ 0.04749376 -0.01480494  0.09915943 ... -1.54963841  0.64529943
  -0.16119913]
 [ 0.09640077  0.04777476  0.08831581 ... -0.04238512 -0.26756854
  -0.59756201]
 [ 0.03485605 -0.23659232  0.0657006  ... -0.02065624  0.18278971
   0.10759044]]","[[ 3.34214976e-04 -3.33274179e-03 -9.81326419e-02 ... -8.02209524e-01
   5.68466874e-01 -3.01174312e-01]
 [ 2.65862128e-04  4.08575905e-02 -4.19855633e-02 ...  5.77148974e-01
   1.73544247e+00  8.03435733e-01]
 [ 2.68488732e-04  1.80258073e-03  1.84852804e-01 ... -2.54832379e-01
   1.44495924e-01  1.64483760e-02]
 ...
 [ 2.71132625e-04 -2.11840114e-02  3.74382971e-03 ...  1.15235804e+00
   6.99768006e-01 -1.86904306e+00]
 [ 2.93025157e-04 -3.45120580e-03 -8.33108680e-03 ...  3.33055640e-02
   1.71854695e-01  7.70030945e-02]
 [ 2.85632493e-04 -8.84974990e-03  1.40611223e-02 ...  1.75927412e-01
  -6.78818607e-01  1.56726379e-01]]","[0.30230693 0.5741826  0.8744016  0.88185801 0.91010556 0.95372612
 0.91512109 0.94727117 0.71533358 0.91369875 0.91782455 0.93061701
 0.92663726 0.94951445 0.89761668 0.9392987  0.94910717 0.81883592
 0.90560355 0.64154372 0.6068083  0.82640931 0.81775048 0.94940914
 0.80296991 0.65793188 0.94183626 0.89252938 0.87645932 0.87203037
 0.87669943 0.57906044 0.90031142 0.86998397 0.76767167 0.86145627
 0.84660269 0.89836376 0.76414461 0.86128771 0.910918   0.59880895
 0.66237769 0.78223616 0.33493037 0.46459526 0.41459325 0.20766512
 0.02845294]","[0.34884654 0.2129087  0.0627992  0.05907099 0.04494722 0.02313694
 0.04243945 0.02636442 0.14233321 0.04315063 0.04108772 0.03469149
 0.03668137 0.02524278 0.05119166 0.03035065 0.02544642 0.09058204
 0.04719822 0.17922814 0.19659585 0.08679535 0.09112476 0.02529543
 0.09851505 0.17103406 0.02908187 0.05373531 0.06177034 0.06398482
 0.06165029 0.21046978 0.04984429 0.06500801 0.11616417 0.06927187
 0.07669865 0.05081812 0.11792769 0.06935615 0.044541   0.20059553
 0.16881116 0.10888192 0.33253481 0.26770237 0.29270337 0.39616744
 0.48577353]"
51,6.20793080329895,50,0.5,500,10,10,"[[-0.08998845 -0.33845725  0.14316837 ...  0.20793202  0.01002083
   0.06412821]
 [-0.17528873 -0.25543449 -0.01484397 ...  0.19925786 -0.6610361
   0.24819121]
 [-0.14604151 -0.52472741 -0.46394942 ... -0.05075845 -0.07533924
   0.01717778]
 ...
 [ 0.04749376 -0.01480494  0.09915943 ... -1.54963841  0.64529943
  -0.16119913]
 [ 0.09640077  0.04777476  0.08831581 ... -0.04238512 -0.26756854
  -0.59756201]
 [ 0.03485605 -0.23659232  0.0657006  ... -0.02065624  0.18278971
   0.10759044]]","[[ 3.34214976e-04 -3.33274179e-03 -9.81326419e-02 ... -8.02209524e-01
   5.68466874e-01 -3.01174312e-01]
 [ 2.65862128e-04  4.08575905e-02 -4.19855633e-02 ...  5.77148974e-01
   1.73544247e+00  8.03435733e-01]
 [ 2.68488732e-04  1.80258073e-03  1.84852804e-01 ... -2.54832379e-01
   1.44495924e-01  1.64483760e-02]
 ...
 [ 2.71132625e-04 -2.11840114e-02  3.74382971e-03 ...  1.15235804e+00
   6.99768006e-01 -1.86904306e+00]
 [ 2.93025157e-04 -3.45120580e-03 -8.33108680e-03 ...  3.33055640e-02
   1.71854695e-01  7.70030945e-02]
 [ 2.85632493e-04 -8.84974990e-03  1.40611223e-02 ...  1.75927412e-01
  -6.78818607e-01  1.56726379e-01]]","[0.30230693 0.5741826  0.8744016  0.88185801 0.91010556 0.95372612
 0.91512109 0.94727117 0.71533358 0.91369875 0.91782455 0.93061701
 0.92663726 0.94951445 0.89761668 0.9392987  0.94910717 0.81883592
 0.90560355 0.64154372 0.6068083  0.82640931 0.81775048 0.94940914
 0.80296991 0.65793188 0.94183626 0.89252938 0.87645932 0.87203037
 0.87669943 0.57906044 0.90031142 0.86998397 0.76767167 0.86145627
 0.84660269 0.89836376 0.76414461 0.86128771 0.910918   0.59880895
 0.66237769 0.78223616 0.33493037 0.46459526 0.41459325 0.20766512
 0.02845294]","[0.34884654 0.2129087  0.0627992  0.05907099 0.04494722 0.02313694
 0.04243945 0.02636442 0.14233321 0.04315063 0.04108772 0.03469149
 0.03668137 0.02524278 0.05119166 0.03035065 0.02544642 0.09058204
 0.04719822 0.17922814 0.19659585 0.08679535 0.09112476 0.02529543
 0.09851505 0.17103406 0.02908187 0.05373531 0.06177034 0.06398482
 0.06165029 0.21046978 0.04984429 0.06500801 0.11616417 0.06927187
 0.07669865 0.05081812 0.11792769 0.06935615 0.044541   0.20059553
 0.16881116 0.10888192 0.33253481 0.26770237 0.29270337 0.39616744
 0.48577353]"
