1,0.889325982,0.867759379,0.863382599,0.909641778,0.930726208,0.927988802,0.909332356,0.955783843,0.919966152,0.93521287,0.945123043,0.934225763,0.914115418,0.961222686,0.933066584,0.889588109,0.948315296,0.894931834,0.916764742,0.918098948,0.956029048,0.981146028,0.92622688,0.937131386,0.943386872,0.924389865,0.92588419,0.929329783,0.944102785,0.914244482,0.895896406,0.944185231,0.904201494,0.928641971,0.971417569,0.933781506,0.932487713,0.893341126,0.946330492,0.887877452,0.899720866,0.944014672,0.940337171,0.842913554,0.93121144,0.950218809,0.943359342,0.895560802,0.928401009,0.836279316,0.879502113,0.933386175,0.945690045,0.938789408,0.949420053,0.895186366,0.942063878,0.946974941,0.922252986,0.883255044,0.916473202,0.942565309,0.84270026,0.914557586,0.932303936,0.921872133,0.973862963,0.891024548,0.925197307,0.844945642,0.88735492,0.908038297,0.934932716,0.963302479,0.907802553,0.918837521,0.889624243,0.94075292,0.937550863,0.955533679,0.96213246,0.951559586,0.893566079,0.920938557,0.942894208,0.96019957,0.906738843,0.934720701,0.872657392,0.951515255,0.938648187,0.902217801,0.969839531,0.952833674,0.897260619,0.907821474,0.932062563,0.880367375,0.942209399
0.889325982,1,0.940293219,0.93629826,0.858554548,0.958374585,0.972003596,0.962493943,0.916289111,0.903886517,0.950526586,0.942663974,0.944641096,0.949453693,0.937641643,0.940411343,0.94647277,0.945214391,0.972946909,0.884990199,0.916509169,0.964400475,0.87371781,0.956664499,0.94775022,0.900294991,0.980542869,0.956408477,0.975741273,0.93557775,0.916667644,0.946070294,0.962619676,0.971431106,0.934775202,0.928858079,0.961525752,0.958833101,0.921925993,0.935887625,0.870122107,0.951629134,0.937975041,0.964275066,0.876294311,0.936640241,0.911410363,0.954010228,0.926996316,0.967790917,0.843316651,0.843136261,0.942357888,0.967125719,0.850412277,0.943421656,0.938996477,0.933365541,0.958616912,0.96540625,0.929452999,0.957684566,0.913676666,0.888492271,0.930700747,0.948495234,0.933899266,0.935499586,0.956723031,0.954567742,0.947220152,0.957888698,0.969291119,0.885858937,0.874537803,0.963973688,0.953413191,0.91451327,0.889969413,0.97385239,0.94949826,0.963922242,0.919506782,0.975112318,0.964871557,0.96030483,0.920899878,0.956151951,0.965486749,0.948417479,0.920520461,0.945647007,0.899850271,0.933231725,0.965691899,0.953732711,0.977789245,0.970097226,0.96848827,0.904679595
0.867759379,0.940293219,1,0.956418178,0.907940996,0.943769926,0.966640467,0.956523175,0.947613041,0.945109012,0.954907256,0.945384916,0.967454134,0.970254027,0.894985401,0.951920635,0.964027321,0.944245243,0.956816314,0.942182764,0.92613514,0.953655988,0.861596206,0.97711366,0.978355289,0.90666705,0.949546504,0.9630087,0.937008265,0.958257122,0.95981631,0.954974719,0.957919881,0.950554838,0.962026401,0.915255294,0.942103608,0.938566711,0.972240774,0.944311301,0.944851188,0.966504106,0.958747705,0.939002322,0.868456201,0.958678137,0.931563308,0.952726424,0.947005518,0.949348847,0.926549477,0.926198024,0.963638823,0.956139051,0.903166396,0.961659792,0.961793271,0.922690091,0.946860065,0.966941113,0.96509432,0.947742884,0.949909652,0.925262294,0.950022759,0.957314256,0.941073699,0.940283321,0.960353383,0.964511457,0.9547735,0.981529839,0.913123719,0.929075111,0.890671152,0.966719934,0.963877654,0.948377627,0.937608345,0.945162709,0.963635237,0.94003704,0.921154618,0.949906763,0.963228845,0.954536356,0.946036617,0.972821028,0.955324737,0.949168458,0.955418572,0.964414125,0.940325289,0.94278223,0.946657465,0.97961361,0.965303538,0.965414249,0.970682448,0.942961133
0.863382599,0.93629826,0.956418178,1,0.91771544,0.915731212,0.961865592,0.969176435,0.932597643,0.921528997,0.931078395,0.953359248,0.94917758,0.946698327,0.91454048,0.923409613,0.977862674,0.94851596,0.949028521,0.934419223,0.940714812,0.958535008,0.87519879,0.943052729,0.95265186,0.928804041,0.946592625,0.949264539,0.953419456,0.931045103,0.971682331,0.963749389,0.950222292,0.953010455,0.958603756,0.923926156,0.921743413,0.94942264,0.953397544,0.94825195,0.898560628,0.957552989,0.944228762,0.947441702,0.83038437,0.950810861,0.924566245,0.934963258,0.963057963,0.970850972,0.936403126,0.924584772,0.937198081,0.947526099,0.904879496,0.940308768,0.95187475,0.944234454,0.936098364,0.969872437,0.955883369,0.971029101,0.933483091,0.937189252,0.961306908,0.953327134,0.95565917,0.926822612,0.979182225,0.966399372,0.98774275,0.945383452,0.90909182,0.909690736,0.898690568,0.967678604,0.977087815,0.959120004,0.908524796,0.947317226,0.947948978,0.936801077,0.936494253,0.958178356,0.95853592,0.968676747,0.942644482,0.98119082,0.970446134,0.957462312,0.942690224,0.960040289,0.963439626,0.93683082,0.960058185,0.975651519,0.974614488,0.970172881,0.979386905,0.944585911
0.909641778,0.858554548,0.907940996,0.91771544,1,0.898297617,0.932623809,0.919239357,0.949245285,0.928753495,0.919948545,0.944179207,0.939057174,0.901852158,0.889489696,0.921607849,0.926385276,0.930024651,0.87743145,0.940991916,0.95177287,0.938354135,0.923190466,0.929053405,0.939939748,0.948848104,0.889015357,0.937753661,0.900758677,0.938631305,0.956090506,0.891074874,0.917854523,0.881669002,0.951391592,0.923216435,0.881316546,0.910738137,0.944651475,0.95018658,0.923413464,0.907264388,0.955014503,0.904946301,0.75371243,0.94337664,0.961091201,0.91346424,0.912521412,0.922967704,0.951514959,0.963876329,0.927915264,0.932088899,0.950497372,0.929071217,0.91628091,0.93540556,0.912731426,0.932773682,0.948172436,0.930408481,0.923801122,0.926755907,0.935134155,0.910200675,0.940376526,0.950036412,0.939156182,0.95058837,0.892902705,0.890029835,0.827914944,0.954060515,0.943058455,0.930518253,0.955789994,0.928059607,0.926982492,0.910661806,0.935852171,0.917675178,0.933715884,0.904350667,0.909517857,0.932198319,0.958962774,0.947942737,0.946561615,0.918406961,0.956149543,0.946940064,0.949304515,0.942923448,0.929104364,0.940453241,0.917895435,0.932382974,0.899698348,0.953081362
0.930726208,0.958374585,0.943769926,0.915731212,0.898297617,1,0.967954317,0.933625192,0.953367537,0.936742836,0.962232841,0.953629517,0.943612461,0.952119953,0.953601808,0.973280111,0.938799014,0.966636371,0.94246664,0.930971314,0.943287739,0.975152713,0.928981824,0.963069675,0.960114979,0.935206495,0.961588695,0.955992022,0.965016127,0.9493065,0.93981373,0.937011348,0.963722219,0.943249467,0.933067792,0.960623444,0.955733517,0.943842719,0.954734175,0.964399784,0.91788831,0.96037102,0.972857722,0.957184205,0.86267523,0.945288392,0.953354848,0.952396967,0.948051706,0.948848159,0.886102044,0.903912659,0.976183336,0.985503185,0.909606873,0.966138001,0.955137449,0.945950163,0.965640488,0.951665007,0.934110946,0.946702117,0.953873619,0.893666493,0.938383093,0.950781723,0.960284129,0.966151344,0.948679173,0.963271907,0.909305382,0.939920649,0.917947285,0.928625435,0.930559007,0.957448165,0.960982061,0.912101367,0.942401909,0.974212097,0.962491226,0.980740726,0.944272713,0.942615891,0.947352621,0.955312656,0.960684365,0.954368004,0.96193047,0.935773082,0.960392528,0.95683456,0.937064954,0.967925922,0.969953217,0.943865004,0.949797897,0.964569733,0.936817135,0.936114715
0.927988802,0.972003596,0.966640467,0.961865592,0.932623809,0.967954317,1,0.986421753,0.952520289,0.964123854,0.973424804,0.970909248,0.969876532,0.977344541,0.955019568,0.959715481,0.966127398,0.972683046,0.971317266,0.950926148,0.956809201,0.984513236,0.920275405,0.978147459,0.981169721,0.949257922,0.980383603,0.98014853,0.980945783,0.972930083,0.964966529,0.955079346,0.982129194,0.970852654,0.977427825,0.959380895,0.976469038,0.977207679,0.962432272,0.971856501,0.922978018,0.976290893,0.974275756,0.97485468,0.864382114,0.973551215,0.958595979,0.972502456,0.960173758,0.983066477,0.912235173,0.919467298,0.971976977,0.987890178,0.914199828,0.972029113,0.959930151,0.958783532,0.980298194,0.983040287,0.96462724,0.978443777,0.950491702,0.93601289,0.978581908,0.965009,0.965828274,0.975601903,0.975214573,0.989943373,0.959490035,0.966367633,0.943548371,0.951832293,0.930000389,0.978667865,0.978614286,0.959562575,0.946162567,0.977167698,0.981963679,0.980590481,0.958441135,0.97598528,0.984858542,0.986424004,0.970512434,0.980802472,0.992498628,0.962734378,0.976757413,0.973291905,0.953080166,0.967516451,0.989048765,0.9833952,0.986121459,0.993738216,0.97178963,0.968994091
0.909332356,0.962493943,0.956523175,0.969176435,0.919239357,0.933625192,0.986421753,1,0.943674412,0.956776299,0.952422257,0.968438015,0.967457023,0.973119598,0.94592299,0.938637438,0.977198485,0.969533755,0.970506828,0.937553877,0.955597861,0.970910996,0.905948277,0.968999348,0.971935026,0.945869552,0.974118915,0.975360042,0.976270375,0.96355633,0.957798841,0.953959841,0.97609443,0.978814033,0.983188451,0.953124746,0.974761982,0.985121298,0.946245921,0.961441183,0.892859145,0.965728796,0.953861788,0.976831271,0.871484932,0.973623662,0.943189172,0.970982645,0.952846276,0.984730346,0.906241161,0.911745242,0.958127518,0.967040582,0.907277607,0.965698751,0.954413448,0.953354105,0.971811635,0.981696006,0.955843612,0.973992735,0.939082305,0.928741128,0.95960865,0.969764781,0.954996878,0.959403383,0.975545069,0.971851457,0.969531683,0.965092822,0.948472726,0.933585842,0.918366986,0.966175652,0.968795832,0.959033785,0.934055864,0.970120092,0.974814383,0.962345675,0.956118467,0.981386395,0.980501346,0.983538159,0.95782235,0.971517641,0.981884821,0.950695089,0.963034184,0.974312336,0.947748397,0.951791238,0.982283742,0.983909805,0.987521651,0.988232352,0.981778232,0.954486317
0.955783843,0.916289111,0.947613041,0.932597643,0.949245285,0.953367537,0.952520289,0.943674412,1,0.954115262,0.964840651,0.979167397,0.977360199,0.951668078,0.943071853,0.976341795,0.957307263,0.972317225,0.922298474,0.958432708,0.962468621,0.975824988,0.95694054,0.975215544,0.981324896,0.964089471,0.947437774,0.969057364,0.95126574,0.972894872,0.973737996,0.941869518,0.96792653,0.938009068,0.969216942,0.97761257,0.94212831,0.950425871,0.966895836,0.978679035,0.951676638,0.941533433,0.985265879,0.959746411,0.867072331,0.965806868,0.970455384,0.966868244,0.943345516,0.956324414,0.927532848,0.951268647,0.978224165,0.967665992,0.973759778,0.983414445,0.962752885,0.964519588,0.961688945,0.965106149,0.947479576,0.946332693,0.982762449,0.909347347,0.936561732,0.967562448,0.963339861,0.981883349,0.951552323,0.960119965,0.915989076,0.944690144,0.912583277,0.960508972,0.966405251,0.952373846,0.971082454,0.93779648,0.971900776,0.960046275,0.980686431,0.964368764,0.96902112,0.938312845,0.949280838,0.965395644,0.97988248,0.965265918,0.962363324,0.929010407,0.98106946,0.988660594,0.953991141,0.983353139,0.964903726,0.960741533,0.9466384,0.963749395,0.942991173,0.964185562
0.919966152,0.903886517,0.945109012,0.921528997,0.928753495,0.936742836,0.964123854,0.956776299,0.954115262,1,0.945112519,0.942235608,0.95110923,0.957887029,0.922848002,0.942301824,0.946857021,0.964552838,0.917882204,0.968725091,0.948896985,0.951794265,0.917911588,0.964043654,0.97370103,0.953340316,0.93990837,0.966819506,0.943468389,0.967287442,0.950832545,0.907985932,0.965446275,0.922666947,0.97446346,0.949807872,0.962939903,0.951802526,0.957091572,0.957195141,0.939595102,0.953131218,0.96923278,0.9468304,0.83122585,0.955718524,0.95231329,0.961991746,0.938043699,0.939258953,0.907400831,0.936519234,0.974272777,0.956132525,0.931286074,0.96738972,0.961809545,0.930039708,0.960027891,0.954099534,0.928977448,0.923350247,0.955112899,0.914422664,0.936216531,0.947416797,0.945630584,0.97156932,0.940374364,0.951054518,0.91552239,0.938514344,0.87757353,0.970112272,0.935456094,0.924448972,0.942440748,0.93153227,0.970178126,0.929873253,0.972878738,0.948288856,0.959863188,0.931019999,0.952548766,0.952482561,0.964117622,0.943206529,0.956025864,0.910694734,0.985043403,0.968654572,0.941090754,0.9549257,0.958621269,0.964275758,0.931900601,0.965012612,0.936134758,0.978152598
