Unnamed: 0,ret14593,ret10107,ret84788,ret47896,ret22111,ret55976,ret59408,ret83443,ret18163,ret11850,ret66093,ret92655,ret26403,ret59328,ret65875,ret17778,ret66181,ret11308,ret22752,ret14541,ret38703,ret21936,ret76076,ret13856,ret19561,ret70519,ret10104,ret75510,ret20482,ret19393,ret43449,ret86580,ret14008,ret62092,ret87055,ret17830,ret10145,ret57665,ret50876,ret48725,ret15579,ret12490,ret24205,ret49680,ret21178,ret77702,ret59176,ret22592,ret77178,ret12060,ret17005,ret13901,ret66157,ret61399,ret86783,ret69032,ret87447,ret18542,ret86868,ret10696,ret73139,ret87267,ret64186,ret71563,ret44644,ret39642,ret40539,ret13928,ret60442,ret78975,ret64936,ret27959,ret18411,ret17478,ret49154,ret77605,ret24942,ret75186,ret53613,ret18729,ret24766,ret56573,ret62148,ret45751,ret14702,ret70578,ret19350,ret36468,ret19502,ret28222,ret61241,ret12052,ret64311,ret85913,ret75825,ret48653,ret11955,ret81055,ret17750,ret24109
2001-01-04,0.0277938912168644,0.2121917518336433,0.2583130349428121,0.0324534244210156,-0.4432520087470921,0.3889735020208704,0.1092111511806286,-0.3093189883421977,-0.1953072542087659,0.730820258700991,-0.3129126350954695,-0.6976029318438297,0.1472416912103697,0.1098997156306451,0.2331945421374304,0.5799737769787061,0.0225052695419761,-0.2171071231472092,-0.1521326033192031,-0.797233295143605,1.116594446786075,0.2918176177126372,0.1137291439844226,-0.3777696127225282,-0.2207958054402374,-0.4863915074208538,-0.1392610327943634,0.0876577544895654,0.4993827548093999,0.1124934294491189,-0.3894506834923038,0.0275615255246062,0.0946299402515288,0.0946896716371579,-0.4143086543901613,0.2609883747996721,-0.0255278358593592,-0.1287542855554272,-0.0165681773602011,-0.4968689537738832,0.2754185044359032,-0.2219866137305956,-0.0810433727119005,0.280220657120052,-0.1961584579830532,-0.236346607546237,-0.3126992929365398,0.3721739984718579,-0.0126088645077144,1.101656927071851,-0.3478790699360546,-0.053503979825096,-0.3307520402022227,-0.675232947802899,0.0372817408485469,-0.0317048398716353,-0.3233173897869554,0.3762138247639485,-0.481001803958606,0.1485341730706271,-0.4523711814214987,0.2862818192288776,0.453128385343063,-0.5606113866598541,0.1398937325573192,0.2318086978365631,-0.3861866712170935,-0.116009118557576,0.0839602222136955,-0.0276310163829415,0.3830770865269951,0.5883418281367573,-0.090720249677743,-0.0401564634489796,0.1038500710086154,-0.1148932896175364,-0.2177022527606597,0.0443414835189818,0.1196689108125603,0.2185423642094835,-0.0668344317254149,-0.4409699812362011,-0.3299351194615673,0.4702080671889882,-0.5360742926058047,0.267213577746708,0.0524859893835144,-0.2340806587601114,0.705501434360762,-0.0111998040234544,0.0259999489822066,0.7108039964542374,0.7939308685020717,-0.1723616143528577,-0.1082624246896224,0.0578274365814536,-0.5143802461875623,0.157435578313535,0.4967645453654753,-0.7632099272076109
2001-01-05,0.01655544382652499,0.15137960915908996,0.3924754419916378,0.10084401379935061,-0.5018066709675807,0.5970984387447866,-0.08331592037693208,-0.4528362446778251,-0.20821791012173918,0.28007833117017333,-0.08547991539564916,-0.197791340392759,-0.03961522384332088,0.018191288999989216,0.17594974550759368,0.5734189027041077,0.03156787380180356,-0.17677139871951264,0.17687149414256498,-0.20574103859757578,1.1070978379598453,0.26772788929994534,-0.15277619295384876,0.11179721555945234,-0.20112364399265073,0.22008252636050846,0.11407557313029792,0.06889994481762367,0.4582338265219843,-0.07936434189586876,0.017286439132548934,-0.005675878625523714,0.034457505804417685,0.23459249179601707,-0.15563699948170226,-0.021598828608512723,0.040798407365342626,0.1850721646325665,0.02670754711886097,-0.0727496381271028,0.05004350698091328,0.1577317948390334,-0.1922936415418572,0.45816054866630174,-0.14578213122883424,-0.13960427439645068,-0.038900536871212414,0.5224285364266708,0.13068179995110019,0.43768187606501496,-0.2563983933853835,-0.5865578077259005,-0.32547798769316616,-0.16741227705956208,0.046963393145389054,-0.06544928021583721,-0.4706799297565226,0.17631759142250672,-0.15285812695773754,0.026041258244429752,-0.13987554350115997,0.07722693666316857,0.5408473205339352,0.041044420467086534,0.26666161289937296,0.448245722135552,-0.3548126390564815,0.6011199583821523,-0.5351515422842753,0.07327800543629527,0.489483521456444,-0.3463029008591729,0.36291676198797046,-0.39217868789433685,-0.15018090933369915,-0.06412756733306176,-0.04458426604663333,0.3117247122093879,0.24574346717227985,0.1489100044974992,0.3153233084031567,0.006042273375756537,-0.1692354949948927,0.971515259494188,0.01978663809748374,0.17394835399544836,0.22192836046329356,-0.7744533823471541,0.5173255140758712,0.20465678547641294,0.02768705558238112,0.23521571197016525,0.25003410486780225,-0.771876252999763,-0.1893885894847131,0.0650999877985069,-0.10296309264831904,-0.08801309926502617,0.5720858048462395,0.12466798086999914
2001-01-08,0.060529005376374664,0.22220359869833353,0.10845279116838918,0.38218738960988197,-0.4109540182174537,0.6603734580757042,0.2152443268084074,0.7628953338667688,-0.0693152437932089,-0.03803967124603908,-0.02106089407116545,-0.12374460961073601,0.11417456642209337,0.11178842145202471,0.04463263744814725,-0.3850250125660191,-0.29409571107479165,0.08840550816752353,0.42338268779061755,0.3082207541594535,0.6583556567978169,-0.014638179336461585,0.31818038143454347,-0.4019480578584235,0.0737533779307301,-0.5618515851336461,0.032605667491862375,0.15212762981107933,0.6198280137888468,0.253759311126428,0.26268152665702366,0.11353983261226494,0.14065112321738624,0.3077549750543929,-0.05730794556056312,0.3300450924165129,0.2101958426541721,0.26247530849518075,0.12480837341972678,0.013992667605928471,0.18576369469277115,-0.10300299422596546,0.06583136958551007,0.3908210771056759,-0.02589394830106248,-0.03694522298721298,0.44177268332680253,0.9005685719724146,0.21381881307726253,0.6466614078593346,0.004500354801312075,-0.30130663447371286,-0.020752039891998447,0.1942054306970595,0.13227680441158324,-0.028589396089538185,-0.344026676219688,0.48932368190511333,0.007518918716011999,0.3069168983825007,-0.030458673651643255,0.27501422328907854,0.2323617493165909,-0.8120623782641736,0.41010582529408884,0.10899130681167929,-0.02552835917997902,-0.3346159650576852,-0.22641922273145015,0.11092420236079986,-0.07440487737707721,0.5080207214789083,0.1813266500623114,-0.13949001374573208,-0.33249308285679724,0.07393415687318682,0.24733469943073844,0.10185152796483354,0.30414587552528666,-0.014477956045853054,0.13120545240645612,-0.3138543433271108,-0.23802592523390334,0.8522809808451124,-0.3339259484741691,-0.007140702607771568,0.26026743153372944,-0.5891120949301495,0.1964080720333956,0.2758120759750213,0.15376021196874415,-0.4496938678382798,0.3485718734308607,-0.633742153173405,-0.10306670365445363,-0.06293528186765301,-0.01723106606188889,-0.20197198976460695,-0.23540910369831775,0.25865286253508685
2001-01-09,-0.03714670972998165,-0.17073519888875302,0.2345254097334649,0.33711531028550806,-0.034105709756140225,0.28477972911021704,-0.6962434688945399,0.12683480354999302,0.008655171960803577,0.09299456169013437,0.037279726209007095,0.04383977561849871,0.0005566022036053277,0.03881773887583143,-0.10631563554562586,0.12274696192208595,-0.21338950299995219,0.2647820097230827,0.25821704852361715,0.4819119213489881,0.657858516406151,-0.2293078028194145,0.31627146173815346,0.08233359298707697,0.12085971356282561,-0.27280968311947423,0.003575162915954929,0.015276011365459287,0.6335637737292874,0.06264275755959856,0.14704373818776412,-0.10640795415125205,-0.022916822787218755,0.11893096591409713,-0.046753077367773656,0.3719148366222664,0.03332178205186391,-0.06599686063426556,0.3476389078812663,-0.08220615021723121,0.19980155319425177,0.07004885655001795,0.546028427235934,0.6956821180377463,-0.09788636850314435,-0.15342465608123232,0.6204283112255755,0.3217682153151952,0.019649745244254665,0.6675769196050867,-0.13991489612780247,-0.3080826183424086,0.04891332179554125,0.3691335209449822,0.1374046083190606,-0.370833691084658,0.00929586574036478,0.2191051424414199,0.4789643857397672,0.05043122942113254,0.1791200384447783,0.26106314652477053,0.13199156439284387,0.04122554758245623,0.23678201511643596,0.1394629319804021,-0.030643638247269067,0.044463191250739234,-0.09084039063138766,0.28342200161513953,0.052012656688072284,-0.42267154049445144,-0.2327849083683977,-0.3814293218553497,-0.28256260974579794,-0.09492585562034883,0.2959155443963416,-0.0398578921019869,0.30755667392485736,-0.31639410593513173,-0.0029982037017328884,-0.07431593081591471,-0.708237480945001,0.7174413562300078,-0.4514323795956763,-0.49484182395984116,0.3099448744930818,-0.010906807685554142,-0.19309075056100822,-0.03865931170574648,0.08475056933795264,-0.4646827708128998,0.6542778265633861,-0.42179206647068185,-0.1559543385017006,0.05168245014206913,0.07611726186510435,-0.23966016411553073,-0.15766328702853744,0.3634240615837652
2001-01-10,0.01022464944025345,-0.2551549907697271,0.1068537305831368,-0.0037136154890597003,0.11562068976908645,0.37635310877383626,0.002614321916757861,-0.7318390103929125,-0.130924145431154,0.7264822835108766,0.16867513570349954,-0.26346092823806466,0.01646882467024896,0.22045876249912405,-0.33902482491086167,0.9994517356285685,-0.06722581545024378,0.4083388614206789,0.6198640854823932,-0.2926835582181503,0.8357254793999025,-0.2122615116065119,0.00740963713957976,-0.21910157012725445,-0.022948185078381665,-0.32293841747392454,-0.17189870308684915,-0.005108653101311609,0.4036369739380376,-0.23980242661417958,-0.1734310209080043,0.0731390606528191,0.19426196338083304,0.30331549552329,-0.21704985820529515,0.2546195656250164,0.26128712504377144,-0.12176907342339455,0.06687030511732306,0.10046471703249742,-0.033867912457210776,0.1824075363895362,-0.08130194715019709,0.5779438650713586,-0.3259242296297114,-0.23766689152946818,0.3717938013606261,0.4426030479264285,0.3035094668805656,0.6898694866111258,-0.22706937564425392,-0.21242451811809693,-0.1591114456424367,0.24471709604784797,0.04322060579447691,-0.010025996863762354,0.04227017204019687,0.18237902932595854,-0.08450634149412106,0.05103738553646134,0.1648239393555554,0.029483947381056055,0.3686672090629329,0.46892816771073736,0.016566917204847275,0.08727797505991089,-0.3658254615267183,-0.2016879935803151,-0.45085314887261896,0.256067680525899,0.8911875682494009,0.8252234977119507,-1.0118411171135029,0.25005070980123734,0.04804993218847077,0.016953675839004482,0.08402678574183453,0.29876930244540917,0.1596304208075284,0.07676040206793891,0.22573405872304084,-0.31272352766684713,-0.4121196986545974,0.5094645696096513,0.020470841020891074,0.19534932666213506,0.16863346223251433,0.39961530292347835,0.46417121939380107,0.09509409200989631,0.16914881840024984,-0.014863544609581262,0.10690639339722903,-0.38288064014034817,-0.1163329851061584,-0.13117595625791562,-0.00872559722604287,-0.10353050193116994,0.14916468433593105,-0.6206356173685008
2001-01-11,0.04164905677170798,-0.3383055444847986,0.13399137178130538,-0.4601579268292985,0.322889370918621,0.19606118293953048,0.18143839688025662,-1.2573720007994276,0.023663143872756857,1.2769564666380544,-0.11525778959192938,-0.7289849181006112,-0.01982482890806243,0.05690907310361444,-0.1929518134592472,1.534311059399151,-0.04783802765919787,0.1583160327931019,0.39631050441601917,-0.4961691137457412,1.256511246405081,0.07076990168861504,0.29454944564491387,0.3415753271732108,0.2356555983201598,-0.7966211017509132,-0.22676574663441007,0.3050769778076881,0.3386907394020701,0.04919306118266084,-0.5284481737546205,0.11666189101698927,0.021639470235591936,0.08040413836078279,-0.11896861913352418,-0.14668372083634423,0.11827703906514977,0.04704234539710991,-0.018860039911724007,-0.10622106095919125,0.2059693822930962,-0.15703150429165066,-0.08973623133206982,-0.06905966831842224,0.03383575911565988,-0.1925071338280911,0.5116045968604196,0.5261038825510336,0.18846717699300508,0.6340053733809359,-0.4193324032095631,-0.1432220578277815,0.05529301609867954,-0.0990454180156977,0.1589083141453274,0.07844128286398988,0.5225450878128136,0.334937074060738,-0.010940150730542263,-0.042508309788740324,0.14568404992510425,0.20741273889628686,0.17223405253481358,-0.8848966164179871,-0.39284993628361314,0.1677703815063409,-0.016467246183257192,-0.016835508044651098,0.42936454416478653,0.0853142409906477,0.46504308338631006,0.6692044030005873,-0.2868827775227852,0.03134862640480204,0.1876481300301902,0.02392185531701877,0.057767212807801664,0.3569283758227839,0.08658015097720054,0.015041386744874659,-0.35083906718228147,0.001260136604320408,0.07785248003137488,0.2930449464769345,-0.0340502377667748,0.5003946691203971,-0.10348670273788226,0.3795699562865151,0.4978644696534218,-0.10022596980487382,0.16912738247246517,0.4460732159164125,-0.025654759586212054,0.04630949642625181,-0.11887475429555586,0.032834083374447966,0.14696569335769466,-0.029929452582554427,0.16101046157992185,-0.3791833313785961
2001-01-12,0.01008101864839704,0.11300522772415796,0.24330625347740953,-0.7770002693673702,0.3399572663743196,0.12703886274553933,0.35369389963572395,0.6707344618660307,-0.015250308043293791,0.5041777057069315,-0.11654279956556052,-0.24739917544277493,-0.03085171785278771,0.1577122162860584,0.2635625246690079,-0.43115181955043724,-0.39259980049112175,-0.0540350455440012,-0.13961802718201385,0.270297345285029,0.3533723063632439,0.1972060252963924,0.05245426469588891,0.29390138545416455,0.29207238542428954,-0.07238148003539137,0.06567133642396054,0.3199490374822794,0.1827851583475295,-0.052224201762414726,0.2001325360339644,-0.04221722923577543,0.06492847304739119,0.24763285979417676,-0.13741529290564575,-0.5909617676825717,0.008268108792067894,0.01806648627541291,0.08936287703307143,0.15938949073344158,0.052270022822218855,-0.2178950002786825,0.27618522793302636,-0.013039589484141214,-0.3206705672143298,-0.2244312563750208,0.19218394912207207,0.5296695494145854,0.23157190417044735,0.6147014801140855,-0.21745631957657346,-0.2643975907875883,0.00887669918210301,0.37417532244265894,-0.08029712542924741,0.0785183287359101,0.15866328394789111,0.1996877068103539,0.022777404100257453,-0.20062891995784302,-0.17225676423248298,0.17101215363494907,0.06375843124524513,-0.6925186837044394,0.00707035890728208,-0.10680817848318873,-0.09079291660577986,-0.4681501586249087,0.49537497562978283,0.05816649822268322,0.30511148452173587,0.3976175008497247,0.3936065939786236,-0.21197184095559585,0.4623807004906938,0.20509910901802633,0.20780759841207286,0.17668618231777025,0.0801395284380276,-0.24407198214816767,-0.0857668038996531,0.5442279868404604,0.05627186659609608,0.6226209847083937,0.09093216496741736,0.07833776068543537,-0.009064973497188074,0.016776259025670943,0.25234807028191325,0.15978467315763686,0.2349590929083613,0.7060197740857835,-0.18962328043508841,-0.09589775407324991,-0.10918619485934213,-0.05561589131982062,-0.03127096808502805,0.13576210926409546,0.1538735968174529,-0.26864568090227436
2001-01-16,0.10339848088396587,-0.07093691469378423,0.30052356265798835,-0.5255924038038035,0.005024378675773408,0.05179140221985854,-0.049369860940957425,-0.2724857546106036,0.2097853770802348,0.27698068842184126,0.4826638870200462,0.09293728725532079,-0.3078808668141364,0.017267634967801176,-0.17188562783688313,0.533859907617443,-0.10044442049973046,-0.13547830017824392,0.6076601016833955,0.13855732484590721,0.5817506241240381,-0.0654219722223005,0.42908101088506434,0.07737468659591015,-0.08051119219840636,1.0414466713999522,0.046656611476892214,0.14084003192377467,-0.2815673168698475,-0.33302781020269795,0.29926953759839353,0.004891007748949372,0.09224715644924675,0.2264542968129972,-0.029985259907288515,-0.08870420207038894,-0.09159133206290493,-0.12317594482196857,0.33238010875557716,0.06514602978671531,0.28421704113545965,0.028119487230274985,0.6070808568331753,0.26926435247270974,-0.30555266282854315,-0.1235684098766881,0.13465325556889118,0.28877897901413374,0.01137029102497077,0.10068506521997557,0.00929820336044022,-0.3340069041185461,0.07548996723496036,0.49263690164160606,-0.03437344161084204,0.03927231858724588,0.0845252224268402,-0.0203010765344386,-0.1698770200286285,-0.1109529393654411,-0.10207471273716251,0.032507108713472746,-0.04386668215014592,-0.18024797159257935,-0.10756739822135068,0.09694953493349555,-0.124036143033542,-0.025941876532816963,-0.34475651523848877,0.12986956029685243,-0.225966812423522,-0.8929791358167274,0.8856313182392751,-0.45315990028659925,-0.21086776838464044,0.03961327283665957,-0.009996842393274094,0.24923422696630337,-0.1130474505631134,0.12216076862221871,0.2148954341224187,0.5194719422712427,0.057941300178787916,0.877287972935597,-0.06435878925600415,0.05543549110930273,0.44905496880388496,-0.2570717102122739,0.35410077306528626,0.148595813476593,0.16557453360904092,0.5694955305360081,0.02747611444889112,-0.1786777516324957,0.36593377872065325,-0.06667033182132359,-0.09510766204816366,-0.13054269806890184,-0.19850491211317983,0.2252149649236394
2001-01-17,0.12454404509479107,-0.03356682944680131,0.1000752463620674,0.35554191561801807,0.29373733932924617,-0.326325072636699,-0.6140914604132385,1.6891872821435139,0.14714042272036648,0.37618677415798846,0.32245547657210577,-0.22600334790511706,-0.4865603220875785,0.13587253971304383,-0.024623801783249917,-1.146654590755046,0.1291485483361643,-0.012984287654405784,0.026982997769864174,0.5993648979153137,0.11628336822453686,0.5574412899924847,0.2983592308186381,-0.17140999857016676,-0.35019347181133514,0.17438218829179214,-0.22439050991941978,0.22218400538559605,0.3560959520693581,-0.24695413059350832,0.23189199154473306,-0.0624489771904218,-0.004773595234928205,0.2728422140502313,-0.0935609750408038,-0.14172599083837986,0.15584051050536166,0.11428620130200812,-0.038244461594682935,0.5656649098938096,0.2722863673212368,-0.024662378753448427,0.26915187778877375,0.1362807284222564,-0.26508228646494464,-0.0925127714165735,0.11614759394153022,0.1033528755187767,0.2621541454198581,0.3277438431447707,-0.15729699992245652,-0.04666248215647095,0.483545694180524,0.5611404806793419,-0.02128664541974425,0.38591982805240976,0.12027235953989833,-0.1748937099662838,-0.18065953068687637,0.1399152921571512,0.11857165529123632,0.02095298885423754,0.1325319839173838,0.08819894550701914,-0.051665846969758115,0.051035957948747344,-0.07885503605852424,-0.7089913302379591,-0.6478372094838183,0.16295805863566254,0.754446018268146,-0.2508104196100783,1.0564206671510685,-0.1254121199887059,-0.1479822866158201,-0.09917537979413396,0.1158322129000523,0.32672077194059224,-0.03521564544414488,0.025651870967462582,0.2943019587460713,0.16398834869507964,-0.5250526587574674,0.5769128041395485,-0.18295312571492772,0.5542075551812429,0.290985765568246,-0.6447729519286461,0.5387368125136252,0.6213591992686698,0.2643313506416883,0.5393476167778068,0.36173006655516926,-0.12730847088146954,-0.05346976798070646,-0.1467509878408218,-0.04855489628091215,-0.04518978254244453,-0.2348474359128219,-0.5856540362209166
2001-01-18,0.16636943084215772,-0.0314440194563914,0.1843423589136175,-0.3935722678199567,1.1127461939891552,-0.10862977390883458,0.3983243191411452,-0.28315294648612954,0.09153087827810726,0.5388376287082307,0.35735390368067416,-0.19389225439466187,-0.34286405928158264,0.25050791673297973,-0.013178231166841461,0.738692268798583,0.23876195475910514,-0.1900582980712612,0.26043148911002756,-0.47928124122942434,0.11766530357807614,0.3850909462794246,0.5605150723211731,0.2544255590917206,-0.12273356137677063,0.5284881760107878,-0.22091737093278757,0.05625932017970926,-0.5348934171983867,-0.29881094279336584,0.08278675062910931,-0.04090101358012438,0.0660579185687598,0.2872114999929007,0.16196295642889286,-0.06268929031608217,0.1276539509599243,-0.11867988086256369,0.09532596456221268,0.15733435201382986,0.4158039677924626,-0.005225272725901513,0.07471855184590337,-0.11366013809658938,0.1834355333838004,-0.18019050368082726,-0.057452938699750024,-0.12439114432184974,0.12375348748635692,-0.06588828609087069,0.29049192499162224,-0.2124295181104271,0.5611831579799336,0.4588604971217171,0.05551144298883685,0.39146850517201254,-0.20415488861618716,-0.42409696170033345,-0.5270483322052624,0.05253158231997675,-0.0017644426203751087,0.15653894190171386,0.6295556783577766,-0.10686252612007838,0.4278893130598505,-0.10846507512309356,-0.2670861015313624,0.014311491544958437,-0.7543408636191272,0.25579075669697987,-0.09979939935681664,-0.0897695635754385,0.9167181675922166,-0.3051611723663762,-0.16975359535039572,-0.06783606001139794,-0.0063656740216146285,0.4871082925518481,0.05001498389508468,0.10375778029337093,0.05427602470661131,-0.3052478142919205,-0.17245431958712162,0.3384822011723442,-0.32209702917978505,0.6347592317496016,0.6008141808449167,0.014652535236670781,-0.11638423797168987,0.41792517491104586,-0.046615833705643483,0.42798549382619433,-0.17251899811311094,0.14636434001082116,0.522194801425638,0.00752176985956693,-0.08038856249227011,-0.21198812660211086,0.19138720724493852,-0.3971325692923517
