date,cca_cor_1,cca_cor_2,cca_cor_3,cca_cor_4,cca_cor_5,cca_cor_6,cca_cor_7,cca_cor_8,cca_cor_9,cca_cor_10,cca_cor_11,cca_cor_12,cca_cor_13,cca_cor_14,cca_cor_15,cca_cor_16,cca_cor_17,cca_cor_18,cca_cor_19,cca_cor_20,cca_cor_21,cca_cor_22,cca_cor_23,cca_cor_24,cca_cor_25,cca_cor_26,cca_cor_27,cca_cor_28,cca_cor_29,cca_cor_30,cca_cor_31,cca_cor_32,cca_cor_33,cca_cor_34,cca_cor_35,cca_cor_36,cca_cor_37,cca_cor_38,cca_cor_39,cca_cor_40,cca_cor_41,cca_cor_42,cca_cor_43,cca_cor_44,cca_cor_45,cca_cor_46,cca_cor_47,cca_cor_48,cca_cor_49,cca_cor_50,cca_cor_51,cca_cor_52,cca_cor_53,cca_cor_54,cca_cor_55,cca_cor_56,cca_cor_57,cca_cor_58,cca_cor_59,cca_cor_60,cca_cor_61,cca_cor_62,cca_cor_63,cca_cor_64,cca_cor_65,cca_cor_66,cca_cor_67,cca_cor_68,cca_cor_69,cca_cor_70,cca_cor_71,cca_cor_72,cca_cor_73,cca_cor_74,cca_cor_75,cca_cor_76,cca_cor_77,cca_cor_78,cca_cor_79,cca_cor_80,cca_cor_81,cca_cor_82,cca_cor_83,cca_cor_84,cca_cor_85,cca_cor_86,cca_cor_87,cca_cor_88,cca_cor_89,cca_cor_90,cca_cor_91,cca_cor_92,cca_cor_93,cca_cor_94,cca_cor_95,cca_cor_96,cca_cor_97,cca_cor_98,cca_cor_99,cca_cor_100
2001-01-04,82.1900590432841,45.93079986286757,33.594924369825286,23.37696050217646,21.275647586343617,15.574489289642914,15.278119268176686,12.526312769654663,11.134669091590006,10.320263223965357,8.370309952975674,7.436033424318458,6.937357814640675,6.36552551393033,5.788538574408641,5.057704411320542,4.916713504707279,4.674836495439113,4.441630496987405,4.135020388491256,3.8547077125104825,3.4064130180027603,3.2177985415413826,3.0138591613507084,2.5368823434686716,2.435201108441965,2.323202814881244,2.1617695104649552,2.049681261048823,1.8545600324655618,1.6923009014666681,1.6025036532593335,1.5358420954208434,1.4417029284883351,1.2632975815313128,1.2063019038653053,1.1555379536100463,1.0332520934823994,0.9854396407452152,1.0202664102524486,0.8878289560255406,0.819847744996033,0.803924452175024,0.7245742012090893,0.6814179646962705,0.6295623087385701,0.5841535510788661,0.5317175496970467,0.549367335358335,0.48910598204147654,0.4408466210291042,0.4333796564016885,0.3900609245244413,0.40964483444078675,0.35789131262101487,0.35100069126278477,0.33191942684407516,0.31916631977017507,0.2932158854151698,0.27516485995665074,0.26280148452578006,0.24110821642755062,0.22363727916567816,0.20829256716573002,0.1888852827661317,0.18187232886843777,0.1715248973373463,0.15868234891080613,0.15495133803034214,0.14412353889326635,0.13793103731978545,0.1334354941929871,0.12122082137335871,0.005664683024438075,0.00994357842721602,0.011887899236902486,0.10160872663043533,0.11388623129356568,0.08897373814399225,0.02041319334831908,0.01521468273919438,0.01655618573044422,0.017573739874309893,0.081636041633285,0.024613629683117238,0.0743250763349328,0.0320169359068592,0.029237017883135003,0.08345272127948601,0.07017149447174902,0.06789828790704358,0.03909896845771459,0.05688178121895106,0.049107946308417846,0.04291593131999636,0.059058682977554684,0.050349716991933316,0.06055305962328908,0.04173097141143555,0.04014218511099079
2001-01-05,80.42483357293314,44.2207558219411,33.44373515419927,23.30134151503038,21.363182165132145,15.583302317629974,14.992750238001362,12.83552224030503,11.698311814835723,10.407889254593199,8.668780604953282,7.3149216521799305,6.878593368110552,6.19088790063562,5.768538056178882,5.065607179391593,4.904348974115542,4.65065074096744,4.437981066575516,4.002159839812927,3.755229293876021,3.3505778299869755,3.2715695583762647,3.023184341675065,2.601061113259938,2.488294428503364,2.361125680318804,2.075746103742164,1.9461543036410895,1.8075080280531046,1.6543109540254022,1.5798438884138397,1.4574174994590938,1.3898656174185047,1.303418517370738,1.191676363383772,1.1721483730265896,1.0550406962021166,0.9554028957557998,0.9811981970536583,0.8775772339547971,0.7868395323319856,0.7203467312489558,0.6970883214668123,0.6500263430720152,0.6663158680275503,0.604303564826719,0.5484325597654685,0.520943481486496,0.47834984136195047,0.4547020586128392,0.4321781807686183,0.40968454666504,0.3797644077048243,0.3713123314915026,0.3477976122801558,0.33302498961548527,0.31453064595106495,0.2868737516241981,0.29712032661479826,0.2475405650714813,0.24095713208159547,0.2208582739863681,0.20915198137525987,0.1900676968882675,0.1857840163334201,0.1774993461435611,0.16828150229106947,0.15073609560005294,0.11116586695729451,0.12214633676462679,0.13698070634564907,0.1403576354550183,0.14296936711786484,0.00587718830555041,0.10413398296736213,0.00942712397927682,0.0944069837801642,0.011704980848107678,0.08637989088084749,0.08268267858886376,0.07697224140941746,0.014326425722588671,0.014990903244128835,0.018205762994729126,0.016829919213617112,0.024755469338822104,0.02674266390895815,0.06805448899798892,0.07237038954125838,0.031150838139179418,0.038110567690286944,0.05906806142091426,0.056440254289246955,0.052174830871900967,0.06178562973352492,0.04631034149376898,0.041799917706442286,0.043112815944317255,0.04395429896550895
2001-01-08,80.36209677877429,44.742499317639805,32.12445785810331,23.8548246276879,22.251498788222985,16.65537354568921,15.201672941758861,13.124532644181054,11.877550770337598,10.428602881277536,8.594944480384214,7.163623852255125,7.030321416944001,6.407310728802404,5.88409573940897,5.21439620611515,4.957080369696598,4.8181064522151145,4.564965631047228,4.110109054789487,3.8498348276125163,3.325208272801716,3.1492246244504387,3.185515262729485,2.6958578631790804,2.4540537361233206,2.2905325665532548,2.089294173208416,1.9617545604122628,1.8237819860377196,1.754072794139735,1.6517384441998133,1.4170070533014836,1.3867647315925526,1.2541859102477082,1.2139977181957025,1.1374021855940932,1.0803912714893795,0.9818269387135521,0.9422634123784918,0.8725321635850907,0.8364484063328995,0.7134448373395023,0.696009310869442,0.6557921888181675,0.6461049162149163,0.6053799987186119,0.5390801070208505,0.5051716119971561,0.4705940771946129,0.446430095153353,0.4385444539340732,0.4013236079397362,0.37340307791545835,0.36330554259673126,0.3267847370323073,0.3363168267049134,0.35337673996844926,0.29047115159419407,0.30271365772112213,0.24222469022282983,0.23070198605403916,0.21134456420822056,0.2068493011503851,0.17850583173119625,0.19791574325916012,0.17157423923351392,0.16676338845476266,0.15168347663252904,0.14586158471435742,0.13783791833154013,0.133475305498607,0.005544399254830683,0.12137617786066067,0.10653897079913856,0.11428521494460038,0.010177763593171714,0.012169955450894126,0.013961341419400008,0.0958444021517358,0.015478952738669656,0.08219205713682819,0.09096995754520192,0.017061846213155325,0.018414502821400794,0.07598354541415275,0.024611746476057798,0.02967811203233962,0.07149109689677223,0.03709246051824144,0.03988957524984565,0.047847497130748276,0.06540650381515285,0.06800101281161929,0.05460118966703049,0.02753363334982653,0.042047890576701066,0.05892644239331111,0.04382838159930944,0.05722561624701515
2001-01-09,81.14793687755483,44.46964345296626,32.52562528551574,23.340496248109048,21.267256803982814,16.28319924303086,15.339928181010999,13.17574162862238,11.615400113149589,10.287454558832207,8.473334323696363,7.817893357455899,6.936050986938618,6.064316803812491,5.928987585968681,5.33236620889462,4.878111656362313,4.657310593633571,4.482185332044907,4.221775947710923,3.8732263516534946,3.462721873539337,3.3050127447664193,3.050434505588849,2.732808066317047,2.5420581725992246,2.3245688372734916,2.1306679445698276,1.9381228074994281,1.8477146252339796,1.7541368180730015,1.6600476226436278,1.4693252226166111,1.4494919535651762,1.3047436619614698,1.2675341332461558,1.142355323267043,1.0937581387564772,0.9771536302897815,0.9281026491078556,0.9011678852371748,0.8694156543025839,0.7840482021871542,0.6989002541575712,0.6842233032269409,0.6373696109076317,0.6037495790821128,0.5440010756073426,0.5020618907328669,0.4737030949225654,0.4367465579223695,0.42743056001157803,0.41103950163718816,0.37733448686021687,0.3380810083191372,0.34752131063468444,0.35803659542921684,0.3252407484086748,0.3010899128235739,0.2767545268585808,0.252772093595641,0.24020089226899882,0.2191298124631982,0.18497579996024388,0.20967409119843844,0.2049365170055392,0.1697727875045982,0.15853166668906477,0.14943246777500338,0.14422587209765086,0.13398077939965952,0.1309092229917956,0.12319358324913118,0.005554820581594796,0.1135570100169565,0.0963892952581009,0.011210173863719893,0.10600547301076696,0.012562559975185352,0.08650737957548432,0.01545915450826409,0.018592070732237592,0.017772878476369304,0.0224029474547776,0.027514869643733123,0.01412878492387083,0.031009683071841262,0.08021304153649697,0.03484781406979348,0.0689454891098001,0.05709658833756461,0.048124387169760884,0.07488201795851712,0.04049507284665467,0.04415164578065915,0.0652402000410785,0.07274872889681455,0.06165452062329797,0.05101125645433872,0.039662527194971015
2001-01-10,78.65420723553693,43.58138700211278,34.36491646327105,23.722127839367545,21.516509712223804,16.50019470344739,15.708649878776187,12.939859720464169,11.6315009419067,10.2968968142341,8.70275041604448,7.872260214956322,6.889481598607758,6.205794451332733,6.152961446405255,5.318254326395137,4.960227788369684,4.678985163221983,4.486421387926797,4.371717934162194,3.898000745290578,3.396070990992394,3.1882429924625417,3.056331477795466,2.8514317997281826,2.6703230837596994,2.379150269409434,2.1916569797477337,1.9863153221366932,1.9137039176925557,1.7687464026497532,1.6874256635008698,1.495381982233109,1.4392792230661127,1.3184088660924194,1.2776777535583617,1.148702516517296,1.0842486051555935,0.9777144176944883,0.9534652524783469,0.8942273678924076,0.8765906756652648,0.8000636946077943,0.6785269931058975,0.6919749492036689,0.6143559548532608,0.5916940880359107,0.5497858300105403,0.5355496057893662,0.4617465656354087,0.4579166160675592,0.42651546653739075,0.4130047249715868,0.37004566314253395,0.3387796451760893,0.3505078543292108,0.35233907965586186,0.3143454151670342,0.2977377642766282,0.2725004654548598,0.2469953949341434,0.23707508348704442,0.2281414130510188,0.18576534354497798,0.2119682974344253,0.212448832741133,0.169817796602231,0.16149595321789711,0.14743878627653703,0.1384523482848531,0.12909341929909293,0.1257710226038757,0.12102160719849399,0.005020389692628763,0.11108349756088337,0.10632736803161148,0.009569533179092947,0.09197454141696981,0.08771470176849086,0.07920390658701569,0.011565425382286802,0.014867262977422985,0.014422556061783876,0.018878275153891802,0.02094461399244158,0.027126070739011222,0.07396423321100921,0.06398617651822984,0.016934514867534764,0.0320705557705507,0.04713435426226959,0.03896579768245492,0.06959114916375808,0.07057031097409942,0.030324699606054297,0.03832852011001068,0.0528520155178965,0.05557120027256608,0.05635642425442235,0.042136776849540494
2001-01-11,79.88955785213982,43.90857816789759,32.92915988000056,22.815248205223085,21.282944409429586,16.716495408202018,15.989394453039399,12.732992682938615,11.701998055567039,10.00335324595891,8.70136730968083,7.660858550481468,6.881033353231804,6.25454357860213,6.039931546902781,5.140715370379325,4.997832445434502,4.7086513306351865,4.515587681062985,4.250744647875169,3.7902456130022517,3.3500186233143228,3.1511123044669316,2.9485529979153537,2.7776226383587583,2.6551561704867117,2.3711504138143327,2.231112393113925,2.046190943909552,1.9283995557032965,1.7592121446063944,1.7430050658448937,1.5529586986194346,1.462148430132126,1.3213417737381903,1.2661891986774882,1.1567260689675822,1.05220367607753,0.9628984966580061,0.937595455591713,0.8733915057101982,0.865678412377351,0.782903311281135,0.7197216498456864,0.6878755129686868,0.6382953262154667,0.5881237014530456,0.5431312279233046,0.5243732309097946,0.4847988798244794,0.4611931768684787,0.448996383414018,0.4116479530052151,0.3815264390481349,0.3514791973668624,0.3488449674406689,0.3112955697771831,0.3286042334880855,0.3032711770179126,0.2710190056549439,0.25900628656485947,0.24625889174026344,0.22738574810309964,0.2174379227779427,0.21072592880419708,0.19294226652214094,0.1711653521119021,0.16434960731552478,0.15240534569001196,0.14113518182392232,0.005224598089764942,0.13142967635514155,0.12400570750969639,0.12294494080656426,0.11628486780412914,0.11320057122519268,0.09514600903734581,0.008807828766507209,0.011507122800678707,0.013229119627040055,0.09136339093171114,0.015090525005846149,0.019252677127523703,0.016588436258975353,0.08064844805879666,0.02254930911818559,0.027150545645175994,0.07458824189212795,0.04856606009459087,0.0681479207546677,0.06605227190047466,0.0333140069399141,0.07343837493659608,0.029501972061920498,0.05243008799429751,0.04240209680263997,0.05871672093449955,0.05684012408667327,0.040735762750791736,0.03961234027710158
2001-01-12,76.24020747412239,43.165054585492555,34.56713046314641,22.701697867663416,21.00879761352804,16.19933097572537,15.325372104611588,13.12466817897881,12.376222781198202,10.23139637545347,8.96495632722988,7.5585915649981406,6.935334452615043,6.291968437367832,6.032835612254343,5.285346065211647,5.147412927258795,4.6867888645237095,4.529996111186997,4.229399592827097,3.755171550065367,3.397723244490984,3.0272172632196956,2.8839445327873134,2.8148784504516473,2.6044183116880983,2.3368714558678496,2.243806392061321,1.9484248494730831,1.9064451638497428,1.7992570716299114,1.7887504069639892,1.5867667920892834,1.4507301040340261,1.3152993248124984,1.2559040528254461,1.1445212234195496,1.076834352620078,0.9664373304056478,0.9202812560809466,0.8840812239817841,0.842857511499732,0.7696640880758604,0.728168718557461,0.6695333332309604,0.6348934187277401,0.6075873107419804,0.5606068565408581,0.5252865251263538,0.4766441846786472,0.46448915276559294,0.44196101749395317,0.4000303551965702,0.37556524861478086,0.3617228480169577,0.34937223939528594,0.3298069771555661,0.31220605945583435,0.3144410232472564,0.273373904773904,0.25706403966275426,0.2443675620607494,0.23428434320162891,0.21736760691716728,0.19218411960163193,0.20661834334203102,0.17904887349768922,0.16117460575772352,0.15367648971563497,0.14068198005830254,0.13263053261210658,0.005484047541673848,0.00835676738198541,0.12509110848528937,0.11560071842698497,0.10804050594368633,0.10105766349152603,0.011811566851989908,0.013978937876466799,0.01619313155773943,0.016940797963553748,0.09349344751663301,0.08538383703766361,0.02040413085918372,0.12343245634146845,0.07710305369541741,0.030217507153119643,0.026672258798118274,0.034958209399310436,0.06983343606374819,0.04699211785459032,0.054116514212340996,0.038725412493820506,0.024002889381010344,0.06467613553493687,0.07281403741933831,0.06185023750959464,0.04039796844471697,0.04425762433362333,0.057323127988121336
2001-01-16,75.0368732528194,42.7280000136045,34.95911626076413,22.651136290807933,21.31852134903356,16.043014694918593,14.432432424933916,12.74646067887898,11.920526138197687,9.790391156938139,8.744683785163135,7.5443456434208676,6.91756345819419,5.949448065820565,5.892845099021958,5.224756865170627,4.9442608621616015,4.6020495971913356,4.457637698498564,4.089673968644384,3.7419394772387915,3.427158148833072,3.083774283706982,2.8502558627325336,2.7707646227806753,2.601601791225545,2.4024619108166285,2.24811351584677,1.8828451069194045,1.8280454288229855,1.736007222588665,1.7061104282777269,1.5721103421179814,1.38753918168687,1.3040277440324919,1.234216548565799,1.1233110667690722,1.078629715713359,0.9927461191076261,0.9193334863371373,0.8879866786520187,0.8314816240698849,0.7420462758798724,0.7001354336306995,0.6432222370085915,0.6254137484098257,0.5801235770912199,0.551880121493657,0.5229324560064441,0.4597020184654177,0.466855984266307,0.44036012347826686,0.3971628335254155,0.38829544209003886,0.3544616959826377,0.3247942925065344,0.3301270768034831,0.33359683362465126,0.28427700619655455,0.2597145703522849,0.25424670985837233,0.2398279340361188,0.2285407458118707,0.21733690713758003,0.20899643871893614,0.18080492308811727,0.17677121225559506,0.159894976021755,0.15150396348430265,0.13938582216272055,0.12060328280984571,0.1256283906704437,0.12717017695133717,0.004809389277064871,0.10968937753173909,0.009210164441802523,0.09599683067006563,0.09153374506905909,0.10848615162499273,0.08416645440643757,0.016209862152301174,0.018631550658409553,0.014896197658897785,0.0123742702049354,0.013514774540649671,0.023632073221169978,0.026268496284018655,0.07296097333349194,0.05071262696646985,0.03262968465784362,0.04162275044893093,0.0678312923240656,0.06526511176868538,0.057499441763727836,0.056672069137726135,0.03666469825233049,0.044217258610378604,0.04577616036445323,0.03088081654864858,0.06867298647320579
2001-01-17,73.5910428641911,42.69168668848076,36.94388033408537,23.33927177277864,21.16981130443426,16.337223085696397,14.543177441831684,12.940385613049227,12.39256922809787,9.965012815013647,8.967494791124297,7.775770040636542,6.995412782241644,6.155824319675136,6.0780194860693095,5.213278235365166,5.040289055448619,4.444372233855403,4.570127123645179,4.11159732245297,3.8144741980895276,3.6014540441826663,3.0341818366084796,2.9262695840736606,2.77133179416476,2.550825448004314,2.3715685178743495,2.39407917624709,1.949628967265215,1.85201293449279,1.8137391572735575,1.6949156861205796,1.6072773058642447,1.3942749342108463,1.3162480292016652,1.2709696340707277,1.1990992731175647,1.0698190697063121,0.9950954724711097,0.9301062880272392,0.9007799821713868,0.8415388877285761,0.7237742065106301,0.7063474616533059,0.6592685255229009,0.6248360300959445,0.5967105161880266,0.60262990041334,0.5313138676086478,0.46571383044731746,0.45262888718858313,0.43856246367121515,0.4039593170447892,0.38729698104663063,0.3499954739295712,0.3413174945306748,0.3186383767463494,0.32318695005495734,0.2842011287465347,0.27215157845665827,0.25665885987096565,0.24652757645182444,0.2252973830339186,0.21700506483333729,0.2064239461266368,0.18678722769546133,0.1792482217677487,0.1675637625258087,0.15978699961498627,0.1431926218957487,0.1273398832059119,0.1202850441471124,0.0049040070812497675,0.0076031949474938175,0.113757913819487,0.11047017121089404,0.10682374197855357,0.1005045378006148,0.012899193275600762,0.0981652262010089,0.017718859367224376,0.0148245542298331,0.013532932297845968,0.08400508413031073,0.024375173461431462,0.0201578422571298,0.02793900300005351,0.07589693887455848,0.038611429247506365,0.040442348870201705,0.07366525735045204,0.04976430885776733,0.03311035896276842,0.030582858695704995,0.045640680398312795,0.057577245798558295,0.060064427198960234,0.06930545738785662,0.0679404055661567,0.05276042644621371
2001-01-18,76.77338255207943,43.34637782992624,38.102564299996764,23.486137346820144,21.268989190607016,16.171076178678014,14.46726597125137,12.611750834549374,11.642344675021791,9.79735432138007,9.27699997532718,7.5152049336263085,7.260011095395476,6.30865266031452,5.872782051931034,5.470794700568553,5.154034440960704,4.708963952797529,4.157596564293046,4.354932242603677,3.861869641745628,3.5481666114648704,3.1258364587997627,3.0049500856882556,2.76739185047404,2.608028854949309,2.376967222958793,2.4295377969535954,1.957941706906554,1.716793731988514,1.8792361525882673,1.8374268204692559,1.6279955154836492,1.3794234800754555,1.3288451703934614,1.288198052522261,1.1830615798772357,1.074418913882064,0.9772741532912587,0.8578083873927871,0.9273975317820009,0.9189207812806679,0.7085309239464046,0.7107816232483746,0.6758836542495616,0.6347737251922317,0.6028921877889165,0.5548558146587214,0.5160560628971737,0.4735397155285286,0.4565849870669616,0.4173859398402512,0.40142667725280273,0.38740798697357426,0.37362701202900944,0.3485842733475248,0.3293032438328836,0.31342524136338545,0.28776327112206684,0.26976042492059343,0.2496935056376863,0.2518954662003738,0.22083848491011135,0.21399047298376977,0.20103300573767038,0.19139627829519645,0.1827607676771237,0.16887945508824,0.1603753921535045,0.14338026246140514,0.132549197610728,0.12713541471881132,0.11624378126270545,0.00507334966170739,0.008174477383502864,0.10957392261465812,0.01313370517807986,0.10508559614108325,0.09698955529133768,0.08215215605692232,0.08995348959756723,0.014424914239098016,0.017062690815581018,0.015200351901310092,0.02008269330266386,0.021974276461793812,0.07476627646543967,0.027302840455711082,0.06904615477888028,0.045480434298532595,0.041440324727259455,0.0288166446464397,0.10387831954555703,0.05019334985468306,0.07167615777975944,0.061079467968463766,0.029631920770876792,0.054898999626703304,0.03801568107370019,0.053181504027020765
